case_id,benchmark_id,family,mode,coeff,maxdim,threshold_label,library,dimension,interval_index,birth,death,birth_hex,death_hex
tfim_pbc_n6_g0p50__quantized__p2__h1__selected,tfim_pbc_n6_g0p50__quantized,A,quantized,2,1,selected,ripser,0,3,0.0,1.1123046875,0x0.0p+0,0x1.1cc0000000000p+0
tfim_pbc_n6_g0p50__quantized__p2__h1__selected,tfim_pbc_n6_g0p50__quantized,A,quantized,2,1,selected,ripser,0,4,0.0,1.1123046875,0x0.0p+0,0x1.1cc0000000000p+0
tfim_pbc_n6_g0p50__quantized__p2__h1__selected,tfim_pbc_n6_g0p50__quantized,A,quantized,2,1,selected,ripser,0,5,0.0,inf,0x0.0p+0,inf
tfim_pbc_n6_g0p50__quantized__p2__h1__selected,tfim_pbc_n6_g0p50__quantized,A,quantized,2,1,selected,ripser,1,0,1.1123046875,1.1279296875,0x1.1cc0000000000p+0,0x1.20c0000000000p+0
tfim_pbc_n6_g0p50__quantized__p2__h1__selected,tfim_pbc_n6_g0p50__quantized,A,quantized,2,1,selected,dionysus,0,0,0.0,1.1123046875,0x0.0p+0,0x1.1cc0000000000p+0
tfim_pbc_n6_g0p50__quantized__p2__h1__selected,tfim_pbc_n6_g0p50__quantized,A,quantized,2,1,selected,dionysus,0,1,0.0,1.1123046875,0x0.0p+0,0x1.1cc0000000000p+0
tfim_pbc_n6_g0p50__quantized__p2__h1__selected,tfim_pbc_n6_g0p50__quantized,A,quantized,2,1,selected,dionysus,0,2,0.0,1.1123046875,0x0.0p+0,0x1.1cc0000000000p+0
tfim_pbc_n6_g0p50__quantized__p2__h1__selected,tfim_pbc_n6_g0p50__quantized,A,quantized,2,1,selected,dionysus,0,3,0.0,1.1123046875,0x0.0p+0,0x1.1cc0000000000p+0
tfim_pbc_n6_g0p50__quantized__p2__h1__selected,tfim_pbc_n6_g0p50__quantized,A,quantized,2,1,selected,dionysus,0,4,0.0,1.1123046875,0x0.0p+0,0x1.1cc0000000000p+0
tfim_pbc_n6_g0p50__quantized__p2__h1__selected,tfim_pbc_n6_g0p50__quantized,A,quantized,2,1,selected,dionysus,0,5,0.0,inf,0x0.0p+0,inf
tfim_pbc_n6_g0p50__quantized__p2__h1__selected,tfim_pbc_n6_g0p50__quantized,A,quantized,2,1,selected,dionysus,1,0,1.1123046875,1.1279296875,0x1.1cc0000000000p+0,0x1.20c0000000000p+0
