case_id,benchmark_id,family,mode,coeff,maxdim,threshold_label,library,dimension,interval_index,birth,death,birth_hex,death_hex
tfim_obc_n6_g0p50__quantized__p3__h2__full,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,full,gudhi,2,1,1.41015625,1.41015625,0x1.6900000000000p+0,0x1.6900000000000p+0
tfim_obc_n6_g0p50__quantized__p3__h2__full,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,full,gudhi,2,2,1.41015625,1.41015625,0x1.6900000000000p+0,0x1.6900000000000p+0
tfim_obc_n6_g0p50__quantized__p3__h2__full,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,full,gudhi,2,3,1.4794921875,1.4794921875,0x1.7ac0000000000p+0,0x1.7ac0000000000p+0
tfim_obc_n6_g0p50__quantized__p3__h2__full,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,full,gudhi,2,4,1.4794921875,1.4794921875,0x1.7ac0000000000p+0,0x1.7ac0000000000p+0
tfim_obc_n6_g0p50__quantized__p3__h2__full,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,full,gudhi,2,5,1.4794921875,1.4794921875,0x1.7ac0000000000p+0,0x1.7ac0000000000p+0
tfim_obc_n6_g0p50__quantized__p3__h2__full,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,full,gudhi,2,6,1.4794921875,1.4794921875,0x1.7ac0000000000p+0,0x1.7ac0000000000p+0
tfim_obc_n6_g0p50__quantized__p3__h2__full,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,full,gudhi,2,7,1.673828125,1.673828125,0x1.ac80000000000p+0,0x1.ac80000000000p+0
tfim_obc_n6_g0p50__quantized__p3__h2__full,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,full,gudhi,2,8,1.673828125,1.673828125,0x1.ac80000000000p+0,0x1.ac80000000000p+0
tfim_obc_n6_g0p50__quantized__p3__h2__full,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,full,gudhi,2,9,1.673828125,1.673828125,0x1.ac80000000000p+0,0x1.ac80000000000p+0
tfim_obc_n6_g0p50__quantized__p3__h2__full,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,full,ripser,0,0,0.0,1.1494140625,0x0.0p+0,0x1.2640000000000p+0
tfim_obc_n6_g0p50__quantized__p3__h2__full,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,full,ripser,0,1,0.0,1.173828125,0x0.0p+0,0x1.2c80000000000p+0
tfim_obc_n6_g0p50__quantized__p3__h2__full,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,full,ripser,0,2,0.0,1.173828125,0x0.0p+0,0x1.2c80000000000p+0
tfim_obc_n6_g0p50__quantized__p3__h2__full,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,full,ripser,0,3,0.0,1.2529296875,0x0.0p+0,0x1.40c0000000000p+0
tfim_obc_n6_g0p50__quantized__p3__h2__full,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,full,ripser,0,4,0.0,1.2529296875,0x0.0p+0,0x1.40c0000000000p+0
tfim_obc_n6_g0p50__quantized__p3__h2__full,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,full,ripser,0,5,0.0,inf,0x0.0p+0,inf
tfim_obc_n6_g0p50__quantized__p3__h2__full,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,full,dionysus,0,0,0.0,1.1494140625,0x0.0p+0,0x1.2640000000000p+0
tfim_obc_n6_g0p50__quantized__p3__h2__full,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,full,dionysus,0,1,0.0,1.173828125,0x0.0p+0,0x1.2c80000000000p+0
tfim_obc_n6_g0p50__quantized__p3__h2__full,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,full,dionysus,0,2,0.0,1.173828125,0x0.0p+0,0x1.2c80000000000p+0
tfim_obc_n6_g0p50__quantized__p3__h2__full,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,full,dionysus,0,3,0.0,1.2529296875,0x0.0p+0,0x1.40c0000000000p+0
tfim_obc_n6_g0p50__quantized__p3__h2__full,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,full,dionysus,0,4,0.0,1.2529296875,0x0.0p+0,0x1.40c0000000000p+0
tfim_obc_n6_g0p50__quantized__p3__h2__full,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,full,dionysus,0,5,0.0,inf,0x0.0p+0,inf
